bus_stop_code,current_time,duration,hour,round,day,minute,time
4631946309,05:57:43,73,5,2,0,57,4
4624946179,05:58:43,43,5,1,0,58,4
4617946169,05:58:44,105,5,2,0,58,4
4616946159,05:58:44,32,5,1,0,58,4
4615946149,05:58:44,84,5,2,0,58,4
4611946069,05:58:44,198,5,4,0,58,4
4608846111,05:58:44,75,5,2,0,58,4
4611146141,05:58:44,116,5,2,0,58,4
4614146151,05:58:44,87,5,2,0,58,4
4615146161,05:58:44,97,5,2,0,58,4
4616146171,05:58:44,79,5,2,0,58,4
4624146319,05:58:44,76,5,2,0,58,4
4631946309,05:58:44,72,5,2,0,58,4
4617946169,05:59:44,105,5,2,0,59,4
4616946159,05:59:44,32,5,1,0,59,4
4615946149,05:59:44,84,5,2,0,59,4
4614946119,05:59:44,149,5,3,0,59,4
4606946088,05:59:44,142,5,3,0,59,4
4611146141,05:59:44,116,5,2,0,59,4
4614146151,05:59:45,87,5,2,0,59,4
4615146161,05:59:45,97,5,2,0,59,4
4616146171,05:59:45,79,5,2,0,59,4
4617146241,05:59:45,70,5,2,0,59,4
4631946309,05:59:45,72,5,2,0,59,4
4630946279,05:59:45,89,5,2,0,59,4
4616946159,06:00:45,32,6,1,0,0,5
4615946149,06:00:45,84,6,2,0,0,5
4614946119,06:00:45,149,6,3,0,0,5
4606946088,06:00:45,142,6,3,0,0,5
4608846111,06:00:45,77,6,2,0,0,5
4614146151,06:00:45,87,6,2,0,0,5
4615146161,06:00:45,97,6,2,0,0,5
4616146171,06:00:45,79,6,2,0,0,5
4617146241,06:00:45,70,6,2,0,0,5
4631946309,06:00:45,72,6,2,0,0,5
4630946279,06:00:46,89,6,2,0,0,5
4615946149,06:01:46,84,6,2,0,1,5
4614946119,06:01:46,149,6,3,0,1,5
4606946088,06:01:46,143,6,3,0,1,5
4608846111,06:01:46,77,6,2,0,1,5
4614146151,06:01:46,98,6,2,0,1,5
4615146161,06:01:46,97,6,2,0,1,5
4616146171,06:01:46,79,6,2,0,1,5
4617146241,06:01:46,70,6,2,0,1,5
4624146319,06:01:46,72,6,2,0,1,5
4630946279,06:01:46,85,6,2,0,1,5
4630146311,06:02:47,64,6,2,0,2,5
4631146249,06:02:47,65,6,2,0,2,5
4624946179,06:02:47,53,6,1,0,2,5
4617946169,06:02:47,106,6,2,0,2,5
4616946159,06:02:47,38,6,1,0,2,5
4614946119,06:02:47,149,6,3,0,2,5
4611946069,06:02:47,226,6,4,0,2,5
4608846111,06:02:47,77,6,2,0,2,5
4611146141,06:02:47,119,6,2,0,2,5
4615146161,06:02:47,97,6,2,0,2,5
4616146171,06:02:47,79,6,2,0,2,5
4617146241,06:02:47,70,6,2,0,2,5
4624146319,06:02:47,72,6,2,0,2,5
4630946279,06:02:47,85,6,2,0,2,5
4631146249,06:03:48,65,6,2,0,3,5
4624946179,06:03:48,53,6,1,0,3,5
4617946169,06:03:48,106,6,2,0,3,5
4616946159,06:03:48,38,6,1,0,3,5
4615946149,06:03:48,83,6,2,0,3,5
4611946069,06:03:48,226,6,4,0,3,5
4608846111,06:03:48,77,6,2,0,3,5
4611146141,06:03:48,119,6,2,0,3,5
4614146151,06:03:48,98,6,2,0,3,5
4616146171,06:03:48,79,6,2,0,3,5
4617146241,06:03:48,70,6,2,0,3,5
4624146319,06:03:48,72,6,2,0,3,5
4631946309,06:03:48,72,6,2,0,3,5
4624946179,06:04:48,53,6,1,0,4,5
4617946169,06:04:48,106,6,2,0,4,5
4616946159,06:04:48,38,6,1,0,4,5
4615946149,06:04:48,83,6,2,0,4,5
4611946069,06:04:49,226,6,4,0,4,5
